kommun;year;value
0682;2019;-63306.677659
0682;2020;-64556.125844
0682;2021;-67440.658234
0682;2022;-68398.572502
0682;2023;-75923.249494
0682;2024;-78466.774306
0682;2025;-78223.930864
0683;2015;-49615.720133
0683;2016;-50194.53784
0683;2017;-52880.313395
0683;2018;-55604.362728
0683;2019;-57357.552083
0683;2020;-58045.960035
0683;2021;-60362.078417
0683;2022;-63666.810792
0683;2023;-68412.820439
0683;2024;-68252.822651
0683;2025;-67868.072045
0684;2015;-52820.092626
0684;2016;-53718.409968
0684;2017;-57421.276966
0684;2018;-59694.781188
0684;2019;-62505.523679
0684;2020;-63629.809743
0684;2021;-66093.859424
0684;2022;-70122.334551
0684;2023;-75606.187864
0684;2024;-81711.925971
0684;2025;-81229.208221
0685;2015;-50500.502363
0685;2016;-52346.499761
0685;2017;-55734.451942
0685;2018;-58788.176265
0685;2019;-59550.098303
0685;2020;-58960.584685
0685;2021;-60840.48369
0685;2022;-63654.970549
0685;2023;-71017.564914
0685;2024;-75037.634409
0685;2025;-75127.704756
0686;2015;-52054.794521
0686;2016;-54301.652169
0686;2017;-58824.873679
0686;2018;-59562.178072
0686;2019;-60324.170563
0686;2020;-62524.791995
0686;2021;-64612.313558
0686;2022;-67595.643409
0686;2023;-75158.816901
0686;2024;-78223.864658
0686;2025;-79334.541336
0687;2015;-52400.517632
0687;2016;-53801.638821
0687;2017;-57958.981687
0687;2018;-61327.01322
0687;2019;-65103.825712
0687;2020;-62830.555996
0687;2021;-65879.728727
0687;2022;-68951.446501
0687;2023;-72540.442549
0687;2024;-77773.167061
0687;2025;-79008.137968
0760;2015;-54025.861144
0760;2016;-55921.539756
0760;2017;-58356.866437
0760;2018;-61774.762551
0760;2019;-62961.722987
0760;2020;-62989.366182
0760;2021;-67922.319822
0760;2022;-69234.338501
0760;2023;-79003.88643
0760;2024;-83691.204061
0760;2025;-79049.601616
0761;2015;-48684.47628
0761;2016;-51181.164384
0761;2017;-54406.881672
0761;2018;-62499.544419
0761;2019;-64904.500172
0761;2020;-67258.463316
0761;2021;-68914.508981
0761;2022;-71149.086623
0761;2023;-76909.1345
0761;2024;-83146.338521
0761;2025;-81164.510166
0763;2015;-53876.835237
0763;2016;-54406.51981
0763;2017;-56088.828207
0763;2018;-58532.683163
0763;2019;-62682.482046
0763;2020;-64279.65074
0763;2021;-66237.68163
0763;2022;-71730.584695
0763;2023;-77872.480461
0763;2024;-79549.891359
0763;2025;-81184.767989
0764;2015;-53540.370768
0764;2016;-54948.61461
0764;2017;-57972.735444
0764;2018;-58551.46402
0764;2019;-61939.654316
0764;2020;-63065.318434
0764;2021;-64346.576625
0764;2022;-66549.192872
0764;2023;-74662.125749
0764;2024;-78428.643469
0764;2025;-78602.885153
0765;2015;-47796.387927
0765;2016;-48700.144422
0765;2017;-50175.705622
0765;2018;-52181.238616
0765;2019;-57642.683134
0765;2020;-60111.608141
0765;2021;-62911.095029
0765;2022;-67967.112536
0765;2023;-73396.051751
0765;2024;-76357.956155
0765;2025;-74694.521873
0767;2015;-50182.840781
0767;2016;-51179.361425
0767;2017;-53285.054081
0767;2018;-55669.883041
0767;2019;-60660.174419
0767;2020;-61779.523764
0767;2021;-64566.666667
0767;2022;-69658.666142
0767;2023;-74276.101628
0767;2024;-77314.952707
0767;2025;-77868.586494
0780;2015;-48144.493122
0780;2016;-49699.731844
0780;2017;-51539.896771
0780;2018;-53730.206229
0780;2019;-55560.018698
0780;2020;-56268.324566
0780;2021;-58118.287411
0780;2022;-60888.507984
0780;2023;-64715.098284
0780;2024;-67665.456505
0780;2025;-70537.163938
0781;2015;-50472.17599
0781;2016;-51235.682662
0781;2017;-53942.962151
0781;2018;-55350.715711
0781;2019;-57586.550261
0781;2020;-59074.574839
0781;2021;-59450.005276
0781;2022;-63813.959204
0781;2023;-69386.553137
0781;2024;-72996.676096
0781;2025;-71605.28935
0821;2015;-55202.834215
0821;2016;-56596.381579
0821;2017;-61662.395269
0821;2018;-64453.396784
0821;2019;-70740.24658
0821;2020;-72798.638981
0821;2021;-72127.546501
0821;2022;-77137.893983
0821;2023;-85353.070982
0821;2024;-90431.685773
0821;2025;-91039.540319
0834;2015;-52058.908253
0834;2016;-51846.52414
0834;2017;-55791.896089
0834;2018;-57506.621584
0834;2019;-59795.649123
0834;2020;-62780.388866
0834;2021;-65243.357233
0834;2022;-68890.514059
0834;2023;-72933.30477
0834;2024;-75890.607102
0834;2025;-76857.638387
0840;2015;-50443.58852
0840;2016;-53231.563422
0840;2017;-55233.333333
0840;2018;-55214.447103
0840;2019;-57352.088662
0840;2020;-60696.907083
0840;2021;-62850.273502
0840;2022;-65808.132624
0840;2023;-68467.975719
0840;2024;-72975.653353
0840;2025;-72517.416902
0860;2015;-53585.315037
0860;2016;-54770.520983
0860;2017;-59908.567117
0860;2018;-63037.883008
0860;2019;-66579.513498
0860;2020;-66829.09194
0860;2021;-72016.647695
0860;2022;-71835.395336
0860;2023;-80202.621912
0860;2024;-87150.003657
0860;2025;-85366.508454
0861;2015;-49727.175898
0861;2016;-50454.050019
0861;2017;-56725.070381
0861;2018;-59915.886473
0861;2019;-64131.124348
0861;2020;-66556.619421
0861;2021;-67929.250264
0861;2022;-69605.302802
0861;2023;-79592.812548
0861;2024;-82794.475476
0861;2025;-82319.926029
0862;2015;-53197.689769
0862;2016;-52283.804022
0862;2017;-58585.397096
0862;2018;-59663.723404
0862;2019;-62788.459502
0862;2020;-65347.32906
0862;2021;-70172.151356
0862;2022;-71056.809672
0862;2023;-80479.902827
0862;2024;-83193.98179
0862;2025;-84249.460656
0880;2015;-50035.462072
0880;2016;-51012.227547
0880;2017;-53255.148182
0880;2018;-54921.048022
0880;2019;-58185.71408
0880;2020;-58743.619275
0880;2021;-60704.099372
0880;2022;-67021.980616
0880;2023;-69015.268865
0880;2024;-72872.070313
0880;2025;-71776.454809
0881;2015;-50643.818973
0881;2016;-53058.244301
0881;2017;-56160.492012
0881;2018;-59734.447174
0881;2019;-64916.182695
0881;2020;-67103.191437
0881;2021;-69494.429107
0881;2022;-71747.475743
0881;2023;-81264.978903
0881;2024;-86681.770337
0881;2025;-85562.187547
0882;2015;-51541.928166
0882;2016;-54105.421018
0882;2017;-54587.158348
0882;2018;-57740.567439
0882;2019;-60030.108479
0882;2020;-62263.344016
0882;2021;-63243.387215
0882;2022;-67983.831582
0882;2023;-73949.216138
0882;2024;-73135.088957
0882;2025;-76088.259472
0883;2015;-51087.797165
0883;2016;-52150.447335
0883;2017;-54343.656808
0883;2018;-58023.091603
0883;2019;-59628.588566
0883;2020;-61881.216751
0883;2021;-63504.286064
0883;2022;-66611.377899
0883;2023;-72617.994181
0883;2024;-76093.066645
0883;2025;-75245.443767
0884;2015;-50971.139503
0884;2016;-54300.268611
0884;2017;-57952.441506
0884;2018;-58362.661761
0884;2019;-62668.562664
0884;2020;-63361.281266
0884;2021;-67092.438054
0884;2022;-69309.571254
0884;2023;-76294.094819
0884;2024;-77747.139886
0884;2025;-77678.475892
0885;2015;-52006.553693
0885;2016;-53322.506862
0885;2017;-58734.272819
0885;2018;-59985.28465
0885;2019;-63416.182305
0885;2020;-61847.72979
0885;2021;-62211.106012
0885;2022;-66707.193516
0885;2023;-72954.596204
0885;2024;-75890.493156
0885;2025;-76724.920008
0980;2015;-51825.007405
0980;2016;-51921.314415
0980;2017;-53135.881901
0980;2018;-53854.174754
0980;2019;-56755.470295
0980;2020;-59126.27237
0980;2021;-61786.47891
0980;2022;-63519.117911
0980;2023;-69915.204247
0980;2024;-77218.480917
0980;2025;-76726.171695
1060;2015;-50053.151101
1060;2016;-50588.208989
1060;2017;-56677.718439
1060;2018;-58277.522936
1060;2019;-60445.478921
1060;2020;-62971.978063
1060;2021;-63702.555983
1060;2022;-67148.719508
1060;2023;-74475.690988
1060;2024;-76769.769231
1060;2025;-74009.109312
1080;2015;-50973.233405
1080;2016;-53423.425191
1080;2017;-55834.00834
1080;2018;-58114.120735
1080;2019;-58014.409654
1080;2020;-58518.770202
1080;2021;-60391.557235
1080;2022;-63539.590894
1080;2023;-69433.995784
1080;2024;-71017.4658
1080;2025;-72490.343981
1081;2015;-50406.558177
1081;2016;-53685.794501
1081;2017;-55698.593074
1081;2018;-58900.690352
1081;2019;-60486.113455
1081;2020;-63002.587498
1081;2021;-66822.773973
1081;2022;-68355.068737
1081;2023;-72968.74677
1081;2024;-78135.17275
1081;2025;-77884.352794
1082;2015;-51638.102116
1082;2016;-54124.21413
1082;2017;-55772.981366
1082;2018;-61384.658212
1082;2019;-60133.957442
1082;2020;-62374.39047
1082;2021;-64797.058276
1082;2022;-65446.889744
1082;2023;-72061.445181
1082;2024;-75617.996284
1082;2025;-75766.418052
1083;2015;-50969.638695
