kommun;period;key;count;per100k
1465;2020;burglary;109;1012.0
1465;2020;drugs_weapons;62;576.0
1465;2020;person;232;2155.0
1465;2020;theft;314;2917.0
1465;2020;total;929;8629.0
1465;2020;vandalism;90;836.0
1465;2021;burglary;104;962.0
1465;2021;drugs_weapons;80;741.0
1465;2021;person;347;3211.0
1465;2021;theft;313;2896.0
1465;2021;total;1051;9725.0
1465;2021;vandalism;53;490.0
1465;2022;burglary;60;554.0
1465;2022;drugs_weapons;54;498.0
1465;2022;person;474;4373.0
1465;2022;theft;266;2454.0
1465;2022;total;1132;10443.0
1465;2022;vandalism;81;747.0
1465;2023;burglary;93;862.0
1465;2023;drugs_weapons;55;509.0
1465;2023;person;360;3337.0
1465;2023;theft;299;2772.0
1465;2023;total;1135;10521.0
1465;2023;vandalism;84;779.0
1465;2024;burglary;106;987.0
1465;2024;drugs_weapons;67;624.0
1465;2024;person;482;4488.0
1465;2024;theft;309;2877.0
1465;2024;total;1277;11891.0
1465;2024;vandalism;66;615.0
1465;2025;burglary;66;618.0
1465;2025;drugs_weapons;80;749.0
1465;2025;person;388;3632.0
1465;2025;theft;248;2322.0
1465;2025;total;1189;11131.0
1465;2025;vandalism;69;646.0
1466;1996;burglary;64;659.0
1466;1996;drugs_weapons;1;10.0
1466;1996;person;47;484.0
1466;1996;theft;336;3459.0
1466;1996;total;503;5178.0
1466;1996;vandalism;62;638.0
1466;1997;burglary;70;725.0
1466;1997;drugs_weapons;6;62.0
1466;1997;person;68;704.0
1466;1997;theft;389;4026.0
1466;1997;total;594;6148.0
1466;1997;vandalism;78;807.0
1466;1998;burglary;75;783.0
1466;1998;drugs_weapons;5;52.0
1466;1998;person;106;1107.0
1466;1998;theft;353;3686.0
1466;1998;total;604;6307.0
1466;1998;vandalism;84;877.0
1466;1999;burglary;61;642.0
1466;1999;drugs_weapons;5;53.0
1466;1999;person;89;937.0
1466;1999;theft;339;3570.0
1466;1999;total;592;6234.0
1466;1999;vandalism;70;737.0
1466;2000;burglary;86;910.0
1466;2000;drugs_weapons;5;53.0
1466;2000;person;93;984.0
1466;2000;theft;331;3502.0
1466;2000;total;571;6041.0
1466;2000;vandalism;78;825.0
1466;2001;burglary;139;1469.0
1466;2001;drugs_weapons;7;74.0
1466;2001;person;86;909.0
1466;2001;theft;520;5497.0
1466;2001;total;783;8278.0
1466;2001;vandalism;94;994.0
1466;2002;burglary;102;1076.0
1466;2002;drugs_weapons;21;222.0
1466;2002;person;96;1013.0
1466;2002;theft;417;4399.0
1466;2002;total;657;6931.0
1466;2002;vandalism;69;728.0
1466;2003;burglary;89;941.0
1466;2003;drugs_weapons;17;180.0
1466;2003;person;105;1110.0
1466;2003;theft;349;3688.0
1466;2003;total;662;6996.0
1466;2003;vandalism;59;623.0
1466;2004;burglary;117;1241.0
1466;2004;drugs_weapons;38;403.0
1466;2004;person;103;1092.0
1466;2004;theft;454;4815.0
1466;2004;total;783;8305.0
1466;2004;vandalism;70;742.0
1466;2005;burglary;62;662.0
1466;2005;drugs_weapons;13;139.0
1466;2005;person;91;972.0
1466;2005;theft;366;3910.0
1466;2005;total;627;6698.0
1466;2005;vandalism;74;791.0
1466;2006;burglary;89;960.0
1466;2006;drugs_weapons;21;226.0
1466;2006;person;112;1208.0
1466;2006;theft;361;3893.0
1466;2006;total;665;7171.0
1466;2006;vandalism;74;798.0
1466;2007;burglary;75;809.0
1466;2007;drugs_weapons;22;237.0
1466;2007;person;115;1240.0
1466;2007;theft;298;3213.0
1466;2007;total;700;7548.0
1466;2007;vandalism;78;841.0
1466;2008;burglary;97;1044.0
1466;2008;drugs_weapons;45;484.0
1466;2008;person;171;1840.0
1466;2008;theft;340;3659.0
1466;2008;total;725;7802.0
1466;2008;vandalism;81;872.0
1466;2009;burglary;80;859.0
1466;2009;drugs_weapons;35;376.0
1466;2009;person;157;1686.0
1466;2009;theft;305;3275.0
1466;2009;total;667;7161.0
1466;2009;vandalism;56;601.0
1466;2010;burglary;85;911.0
1466;2010;drugs_weapons;23;247.0
1466;2010;person;113;1211.0
1466;2010;theft;267;2861.0
1466;2010;total;591;6334.0
1466;2010;vandalism;81;868.0
1466;2011;burglary;86;925.0
1466;2011;drugs_weapons;6;65.0
1466;2011;person;142;1527.0
1466;2011;theft;265;2850.0
1466;2011;total;577;6205.0
1466;2011;vandalism;41;441.0
1466;2012;burglary;67;722.0
1466;2012;drugs_weapons;19;205.0
1466;2012;person;153;1648.0
1466;2012;theft;324;3490.0
1466;2012;total;685;7379.0
1466;2012;vandalism;64;689.0
1466;2013;burglary;113;1218.0
1466;2013;drugs_weapons;34;366.0
1466;2013;person;201;2166.0
1466;2013;theft;348;3751.0
1466;2013;total;807;8698.0
1466;2013;vandalism;74;798.0
1466;2014;burglary;80;858.0
1466;2014;drugs_weapons;47;504.0
1466;2014;person;193;2070.0
1466;2014;theft;290;3110.0
1466;2014;total;780;8365.0
1466;2014;vandalism;57;611.0
1466;2015;burglary;74;790.0
1466;2015;drugs_weapons;38;405.0
1466;2015;person;245;2617.0
1466;2015;theft;302;3226.0
1466;2015;total;859;9175.0
1466;2015;vandalism;70;748.0
1466;2016;burglary;88;934.0
1466;2016;drugs_weapons;49;520.0
1466;2016;person;214;2272.0
1466;2016;theft;299;3175.0
1466;2016;total;849;9015.0
1466;2016;vandalism;68;722.0
1466;2017;burglary;68;717.0
1466;2017;drugs_weapons;46;485.0
1466;2017;person;207;2182.0
1466;2017;theft;258;2720.0
1466;2017;total;753;7938.0
1466;2017;vandalism;69;727.0
1466;2018;burglary;75;790.0
1466;2018;drugs_weapons;74;780.0
1466;2018;person;173;1823.0
1466;2018;theft;313;3298.0
1466;2018;total;840;8852.0
1466;2018;vandalism;74;780.0
1466;2019;burglary;48;506.0
1466;2019;drugs_weapons;50;528.0
1466;2019;person;210;2215.0
1466;2019;theft;250;2637.0
1466;2019;total;725;7648.0
1466;2019;vandalism;78;823.0
1466;2020;burglary;54;571.0
1466;2020;drugs_weapons;48;508.0
1466;2020;person;194;2052.0
1466;2020;theft;260;2750.0
1466;2020;total;808;8547.0
1466;2020;vandalism;104;1100.0
1466;2021;burglary;24;253.0
1466;2021;drugs_weapons;42;444.0
1466;2021;person;209;2206.0
1466;2021;theft;197;2080.0
1466;2021;total;751;7928.0
1466;2021;vandalism;83;876.0
1466;2022;burglary;57;599.0
1466;2022;drugs_weapons;40;421.0
1466;2022;person;214;2250.0
1466;2022;theft;242;2545.0
1466;2022;total;800;8413.0
1466;2022;vandalism;74;778.0
1466;2023;burglary;62;654.0
1466;2023;drugs_weapons;48;507.0
1466;2023;person;262;2764.0
1466;2023;theft;256;2701.0
1466;2023;total;916;9663.0
1466;2023;vandalism;74;781.0
1466;2024;burglary;58;613.0
1466;2024;drugs_weapons;52;550.0
1466;2024;person;256;2707.0
1466;2024;theft;250;2643.0
1466;2024;total;953;10077.0
1466;2024;vandalism;62;656.0
1466;2025;burglary;40;421.0
1466;2025;drugs_weapons;53;558.0
1466;2025;person;249;2620.0
1466;2025;theft;214;2252.0
1466;2025;total;900;9471.0
1466;2025;vandalism;72;758.0
1470;1996;burglary;203;1209.0
1470;1996;drugs_weapons;27;161.0
1470;1996;person;168;1001.0
1470;1996;theft;778;4635.0
1470;1996;total;1253;7465.0
1470;1996;vandalism;166;989.0
1470;1997;burglary;216;1301.0
1470;1997;drugs_weapons;37;223.0
1470;1997;person;127;765.0
1470;1997;theft;802;4830.0
1470;1997;total;1252;7540.0
1470;1997;vandalism;129;777.0
1470;1998;burglary;176;1072.0
1470;1998;drugs_weapons;27;164.0
1470;1998;person;138;841.0
1470;1998;theft;748;4558.0
1470;1998;total;1159;7062.0
1470;1998;vandalism;117;713.0
1470;1999;burglary;183;1123.0
1470;1999;drugs_weapons;31;190.0
1470;1999;person;117;718.0
1470;1999;theft;858;5265.0
1470;1999;total;1288;7903.0
1470;1999;vandalism;156;957.0
1470;2000;burglary;153;947.0
1470;2000;drugs_weapons;24;148.0
1470;2000;person;119;737.0
1470;2000;theft;789;4886.0
1470;2000;total;1239;7672.0
1470;2000;vandalism;130;805.0
1470;2001;burglary;261;1626.0
1470;2001;drugs_weapons;18;112.0
1470;2001;person;145;904.0
1470;2001;theft;985;6138.0
1470;2001;total;1468;9148.0
1470;2001;vandalism;105;654.0
1470;2002;burglary;262;1634.0
1470;2002;drugs_weapons;26;162.0
1470;2002;person;129;805.0
1470;2002;theft;856;5340.0
1470;2002;total;1309;8166.0
1470;2002;vandalism;92;574.0
1470;2003;burglary;219;1369.0
1470;2003;drugs_weapons;26;162.0
1470;2003;person;147;919.0
1470;2003;theft;810;5062.0
1470;2003;total;1448;9049.0
1470;2003;vandalism;120;750.0
1470;2004;burglary;233;1455.0
1470;2004;drugs_weapons;135;843.0
1470;2004;person;170;1062.0
1470;2004;theft;761;4753.0
1470;2004;total;1484;9269.0
1470;2004;vandalism;108;675.0
1470;2005;burglary;180;1124.0
1470;2005;drugs_weapons;231;1442.0
1470;2005;person;193;1205.0
1470;2005;theft;809;5051.0
1470;2005;total;1685;10520.0
1470;2005;vandalism;124;774.0
1470;2006;burglary;119;744.0
1470;2006;drugs_weapons;98;613.0
1470;2006;person;180;1126.0
1470;2006;theft;567;3547.0
1470;2006;total;1308;8183.0
1470;2006;vandalism;170;1064.0
1470;2007;burglary;176;1101.0
1470;2007;drugs_weapons;69;431.0
1470;2007;person;251;1570.0
1470;2007;theft;725;4536.0
1470;2007;total;1610;10072.0
1470;2007;vandalism;214;1339.0
1470;2008;burglary;199;1249.0
1470;2008;drugs_weapons;74;464.0
1470;2008;person;239;1500.0
1470;2008;theft;752;4718.0
1470;2008;total;1514;9499.0
1470;2008;vandalism;142;891.0
1470;2009;burglary;168;1062.0
1470;2009;drugs_weapons;85;537.0
1470;2009;person;254;1606.0
1470;2009;theft;711;4494.0
1470;2009;total;1542;9747.0
1470;2009;vandalism;147;929.0
1470;2010;burglary;191;1211.0
1470;2010;drugs_weapons;97;616.0
1470;2010;person;274;1738.0
1470;2010;theft;647;4104.0
1470;2010;total;1504;9539.0
1470;2010;vandalism;124;786.0
1470;2011;burglary;207;1316.0
1470;2011;drugs_weapons;194;1234.0
1470;2011;person;250;1590.0
1470;2011;theft;662;4209.0
1470;2011;total;1715;10904.0
1470;2011;vandalism;148;941.0
1470;2012;burglary;132;845.0
1470;2012;drugs_weapons;71;454.0
1470;2012;person;237;1517.0
1470;2012;theft;464;2970.0
1470;2012;total;1233;7891.0
1470;2012;vandalism;153;979.0
1470;2013;burglary;137;879.0
1470;2013;drugs_weapons;121;777.0
1470;2013;person;256;1643.0
1470;2013;theft;483;3100.0
1470;2013;total;1319;8464.0
1470;2013;vandalism;133;853.0
1470;2014;burglary;159;1019.0
1470;2014;drugs_weapons;87;558.0
1470;2014;person;291;1865.0
1470;2014;theft;564;3615.0
1470;2014;total;1415;9069.0
1470;2014;vandalism;137;878.0
1470;2015;burglary;167;1068.0
1470;2015;drugs_weapons;134;857.0
1470;2015;person;306;1958.0
1470;2015;theft;555;3551.0
1470;2015;total;1641;10499.0
1470;2015;vandalism;158;1011.0
1470;2016;burglary;203;1291.0
1470;2016;drugs_weapons;90;572.0
1470;2016;person;330;2099.0
1470;2016;theft;563;3580.0
1470;2016;total;1538;9781.0
1470;2016;vandalism;177;1126.0
1470;2017;burglary;158;996.0
1470;2017;drugs_weapons;91;573.0
1470;2017;person;341;2149.0
1470;2017;theft;589;3713.0
1470;2017;total;1689;10646.0
1470;2017;vandalism;175;1103.0
1470;2018;burglary;142;890.0
1470;2018;drugs_weapons;120;753.0
1470;2018;person;283;1775.0
1470;2018;theft;514;3223.0
1470;2018;total;1464;9180.0
1470;2018;vandalism;145;909.0
1470;2019;burglary;136;851.0
1470;2019;drugs_weapons;155;970.0
1470;2019;person;273;1708.0
1470;2019;theft;455;2846.0
1470;2019;total;1394;8719.0
1470;2019;vandalism;150;938.0
1470;2020;burglary;138;859.0
1470;2020;drugs_weapons;256;1594.0
1470;2020;person;362;2254.0
1470;2020;theft;483;3007.0
1470;2020;total;1962;12217.0
1470;2020;vandalism;166;1034.0
1470;2021;burglary;130;806.0
1470;2021;drugs_weapons;208;1290.0
1470;2021;person;396;2455.0
1470;2021;theft;559;3466.0
1470;2021;total;1869;11588.0
1470;2021;vandalism;139;862.0
1470;2022;burglary;108;668.0
1470;2022;drugs_weapons;171;1058.0
1470;2022;person;424;2623.0
1470;2022;theft;456;2821.0
1470;2022;total;1788;11063.0
1470;2022;vandalism;158;978.0
1470;2023;burglary;115;714.0
1470;2023;drugs_weapons;130;807.0
1470;2023;person;395;2451.0
1470;2023;theft;459;2848.0
1470;2023;total;1758;10909.0
1470;2023;vandalism;137;850.0
1470;2024;burglary;95;592.0
1470;2024;drugs_weapons;148;922.0
1470;2024;person;418;2604.0
1470;2024;theft;444;2766.0
1470;2024;total;1807;11256.0
1470;2024;vandalism;150;934.0
1470;2025;burglary;77;480.0
1470;2025;drugs_weapons;142;885.0
1470;2025;person;334;2081.0
1470;2025;theft;332;2069.0
1470;2025;total;1585;9876.0
1470;2025;vandalism;123;766.0
1471;1996;burglary;136;995.0
1471;1996;drugs_weapons;4;30.0
1471;1996;person;68;498.0
1471;1996;theft;395;2890.0
1471;1996;total;601;4398.0
1471;1996;vandalism;99;724.0
1471;1997;burglary;145;1070.0
1471;1997;drugs_weapons;10;73.0
1471;1997;person;55;406.0
1471;1997;theft;488;3600.0
1471;1997;total;752;5547.0
1471;1997;vandalism;115;848.0
1471;1998;burglary;86;643.0
1471;1998;drugs_weapons;19;142.0
1471;1998;person;81;605.0
1471;1998;theft;341;2549.0
1471;1998;total;647;4836.0
1471;1998;vandalism;118;882.0
1471;1999;burglary;72;546.0
1471;1999;drugs_weapons;2;15.0
1471;1999;person;63;478.0
1471;1999;theft;394;2991.0
1471;1999;total;604;4584.0
1471;1999;vandalism;105;797.0
1471;2000;burglary;95;728.0
1471;2000;drugs_weapons;9;69.0
1471;2000;person;53;406.0
1471;2000;theft;421;3225.0
1471;2000;total;690;5285.0
1471;2000;vandalism;117;896.0
1471;2001;burglary;102;785.0
1471;2001;drugs_weapons;5;38.0
1471;2001;person;83;639.0
1471;2001;theft;405;3117.0
1471;2001;total;677;5210.0
1471;2001;vandalism;122;939.0
1471;2002;burglary;112;863.0
1471;2002;drugs_weapons;7;54.0
1471;2002;person;68;524.0
1471;2002;theft;435;3352.0
1471;2002;total;729;5618.0
1471;2002;vandalism;134;1033.0
1471;2003;burglary;116;893.0
1471;2003;drugs_weapons;12;93.0
1471;2003;person;102;785.0
1471;2003;theft;445;3426.0
1471;2003;total;848;6529.0
1471;2003;vandalism;173;1332.0
1471;2004;burglary;110;848.0
1471;2004;drugs_weapons;38;293.0
1471;2004;person;106;817.0
1471;2004;theft;453;3492.0
1471;2004;total;863;6653.0
1471;2004;vandalism;139;1072.0
1471;2005;burglary;143;1107.0
1471;2005;drugs_weapons;39;302.0
1471;2005;person;85;658.0
1471;2005;theft;509;3941.0
1471;2005;total;920;7124.0
1471;2005;vandalism;162;1254.0
1471;2006;burglary;113;875.0
1471;2006;drugs_weapons;34;263.0
1471;2006;person;75;581.0
1471;2006;theft;381;2949.0
1471;2006;total;695;5380.0
1471;2006;vandalism;104;805.0
1471;2007;burglary;137;1053.0
1471;2007;drugs_weapons;30;231.0
1471;2007;person;96;738.0
1471;2007;theft;461;3544.0
1471;2007;total;971;7465.0
1471;2007;vandalism;198;1522.0
1471;2008;burglary;110;842.0
1471;2008;drugs_weapons;22;169.0
1471;2008;person;141;1079.0
1471;2008;theft;392;2999.0
1471;2008;total;838;6411.0
1471;2008;vandalism;164;1255.0
1471;2009;burglary;104;792.0
1471;2009;drugs_weapons;34;259.0
1471;2009;person;120;914.0
1471;2009;theft;431;3281.0
1471;2009;total;886;6745.0
1471;2009;vandalism;168;1279.0
1471;2010;burglary;98;742.0
1471;2010;drugs_weapons;34;258.0
1471;2010;person;148;1121.0
1471;2010;theft;404;3060.0
1471;2010;total;907;6869.0
1471;2010;vandalism;109;825.0
1471;2011;burglary;89;675.0
1471;2011;drugs_weapons;54;410.0
1471;2011;person;147;1115.0
1471;2011;theft;333;2527.0
1471;2011;total;822;6237.0
1471;2011;vandalism;113;857.0
1471;2012;burglary;81;618.0
1471;2012;drugs_weapons;88;671.0
1471;2012;person;195;1487.0
1471;2012;theft;319;2433.0
1471;2012;total;885;6749.0
1471;2012;vandalism;95;724.0
1471;2013;burglary;73;559.0
1471;2013;drugs_weapons;46;352.0
1471;2013;person;199;1524.0
1471;2013;theft;349;2672.0
1471;2013;total;925;7083.0
1471;2013;vandalism;93;712.0
1471;2014;burglary;110;843.0
1471;2014;drugs_weapons;49;376.0
1471;2014;person;171;1310.0
1471;2014;theft;371;2842.0
1471;2014;total;885;6780.0
1471;2014;vandalism;88;674.0
1471;2015;burglary;121;922.0
1471;2015;drugs_weapons;82;625.0
1471;2015;person;213;1623.0
1471;2015;theft;454;3460.0
1471;2015;total;1171;8925.0
1471;2015;vandalism;120;915.0
1471;2016;burglary;126;953.0
1471;2016;drugs_weapons;39;295.0
1471;2016;person;297;2247.0
1471;2016;theft;432;3268.0
1471;2016;total;1101;8330.0
1471;2016;vandalism;92;696.0
1471;2017;burglary;86;649.0
1471;2017;drugs_weapons;58;437.0
1471;2017;person;172;1297.0
1471;2017;theft;299;2255.0
1471;2017;total;803;6056.0
1471;2017;vandalism;83;626.0
1471;2018;burglary;77;582.0
1471;2018;drugs_weapons;99;748.0
1471;2018;person;185;1398.0
1471;2018;theft;253;1911.0
1471;2018;total;797;6021.0
1471;2018;vandalism;68;514.0
1471;2019;burglary;56;424.0
1471;2019;drugs_weapons;65;492.0
1471;2019;person;171;1294.0
1471;2019;theft;255;1929.0
1471;2019;total;776;5870.0
1471;2019;vandalism;76;575.0
1471;2020;burglary;108;818.0
1471;2020;drugs_weapons;144;1091.0
1471;2020;person;257;1947.0
1471;2020;theft;332;2515.0
1471;2020;total;1187;8992.0
1471;2020;vandalism;123;932.0
1471;2021;burglary;101;764.0
1471;2021;drugs_weapons;152;1149.0
1471;2021;person;260;1965.0
1471;2021;theft;317;2396.0
1471;2021;total;1145;8656.0
1471;2021;vandalism;126;952.0
1471;2022;burglary;123;927.0
1471;2022;drugs_weapons;147;1108.0
1471;2022;person;304;2291.0
1471;2022;theft;399;3007.0
1471;2022;total;1374;10355.0
1471;2022;vandalism;142;1070.0
1471;2023;burglary;71;536.0
1471;2023;drugs_weapons;56;423.0
1471;2023;person;192;1449.0
1471;2023;theft;273;2061.0
1471;2023;total;900;6794.0
1471;2023;vandalism;80;604.0
1471;2024;burglary;64;483.0
1471;2024;drugs_weapons;73;551.0
1471;2024;person;278;2097.0
1471;2024;theft;226;1705.0
1471;2024;total;989;7460.0
1471;2024;vandalism;81;611.0
1471;2025;burglary;33;249.0
1471;2025;drugs_weapons;60;453.0
1471;2025;person;299;2256.0
1471;2025;theft;254;1916.0
1471;2025;total;1038;7831.0
1471;2025;vandalism;84;634.0
1472;1996;burglary;106;953.0
1472;1996;drugs_weapons;9;81.0
1472;1996;person;106;953.0
1472;1996;theft;607;5457.0
1472;1996;total;919;8262.0
1472;1996;vandalism;121;1088.0
1472;1997;burglary;96;874.0
1472;1997;drugs_weapons;7;64.0
1472;1997;person;119;1083.0
1472;1997;theft;606;5516.0
1472;1997;total;969;8820.0
1472;1997;vandalism;149;1356.0
1472;1998;burglary;84;773.0
1472;1998;drugs_weapons;9;83.0
1472;1998;person;82;755.0
1472;1998;theft;545;5017.0
1472;1998;total;809;7448.0
1472;1998;vandalism;102;939.0
1472;1999;burglary;73;682.0
1472;1999;drugs_weapons;9;84.0
1472;1999;person;81;756.0
1472;1999;theft;440;4108.0
1472;1999;total;659;6153.0
1472;1999;vandalism;77;719.0
1472;2000;burglary;94;886.0
1472;2000;drugs_weapons;8;75.0
1472;2000;person;144;1357.0
1472;2000;theft;498;4694.0
1472;2000;total;834;7862.0
1472;2000;vandalism;94;886.0
1472;2001;burglary;93;877.0
1472;2001;drugs_weapons;61;575.0
1472;2001;person;123;1160.0
1472;2001;theft;439;4141.0
1472;2001;total;820;7735.0
1472;2001;vandalism;112;1056.0
1472;2002;burglary;123;1158.0
1472;2002;drugs_weapons;30;282.0
1472;2002;person;93;875.0
1472;2002;theft;524;4932.0
1472;2002;total;841;7915.0
1472;2002;vandalism;95;894.0
1472;2003;burglary;212;1994.0
1472;2003;drugs_weapons;19;178.0
1472;2003;person;124;1166.0
1472;2003;theft;716;6734.0
1472;2003;total;1126;10591.0
1472;2003;vandalism;156;1467.0
1472;2004;burglary;211;1989.0
1472;2004;drugs_weapons;42;396.0
1472;2004;person;98;924.0
1472;2004;theft;799;7533.0
1472;2004;total;1189;11211.0
1472;2004;vandalism;110;1037.0
1472;2005;burglary;107;1012.0
1472;2005;drugs_weapons;67;633.0
1472;2005;person;142;1343.0
1472;2005;theft;522;4935.0
1472;2005;total;1034;9776.0
1472;2005;vandalism;128;1210.0
1472;2006;burglary;119;1120.0
1472;2006;drugs_weapons;32;301.0
1472;2006;person;139;1308.0
1472;2006;theft;493;4640.0
1472;2006;total;927;8724.0
1472;2006;vandalism;102;960.0
1472;2007;burglary;88;827.0
1472;2007;drugs_weapons;34;319.0
1472;2007;person;173;1626.0
1472;2007;theft;449;4220.0
1472;2007;total;903;8486.0
1472;2007;vandalism;106;996.0
1472;2008;burglary;61;573.0
1472;2008;drugs_weapons;48;451.0
1472;2008;person;132;1241.0
1472;2008;theft;409;3845.0
1472;2008;total;832;7822.0
1472;2008;vandalism;109;1025.0
1472;2009;burglary;49;461.0
1472;2009;drugs_weapons;37;348.0
1472;2009;person;176;1655.0
1472;2009;theft;275;2585.0
1472;2009;total;725;6816.0
1472;2009;vandalism;92;865.0
1472;2010;burglary;61;576.0
1472;2010;drugs_weapons;55;520.0
1472;2010;person;148;1398.0
1472;2010;theft;314;2966.0
1472;2010;total;784;7406.0
1472;2010;vandalism;75;709.0
1472;2011;burglary;74;699.0
1472;2011;drugs_weapons;27;255.0
1472;2011;person;197;1860.0
1472;2011;theft;294;2776.0
1472;2011;total;736;6948.0
1472;2011;vandalism;66;623.0
1472;2012;burglary;67;629.0
1472;2012;drugs_weapons;49;461.0
1472;2012;person;191;1794.0
1472;2012;theft;305;2864.0
1472;2012;total;763;7165.0
1472;2012;vandalism;80;751.0
1472;2013;burglary;74;691.0
1472;2013;drugs_weapons;44;411.0
1472;2013;person;224;2091.0
1472;2013;theft;320;2987.0
1472;2013;total;838;7822.0
1472;2013;vandalism;92;859.0
1472;2014;burglary;67;620.0
1472;2014;drugs_weapons;53;491.0
1472;2014;person;215;1989.0
1472;2014;theft;317;2933.0
1472;2014;total;919;8502.0
1472;2014;vandalism;81;749.0
1472;2015;burglary;69;632.0
1472;2015;drugs_weapons;62;568.0
1472;2015;person;219;2005.0
1472;2015;theft;280;2564.0
1472;2015;total;846;7746.0
1472;2015;vandalism;73;668.0
1472;2016;burglary;111;1007.0
1472;2016;drugs_weapons;47;426.0
1472;2016;person;212;1923.0
1472;2016;theft;277;2512.0
1472;2016;total;760;6893.0
1472;2016;vandalism;74;671.0
1472;2017;burglary;80;721.0
1472;2017;drugs_weapons;27;243.0
1472;2017;person;172;1551.0
1472;2017;theft;246;2218.0
1472;2017;total;618;5573.0
1472;2017;vandalism;49;442.0
1472;2018;burglary;53;476.0
1472;2018;drugs_weapons;59;530.0
1472;2018;person;170;1526.0
1472;2018;theft;180;1616.0
1472;2018;total;641;5755.0
1472;2018;vandalism;72;646.0
1472;2019;burglary;48;428.0
1472;2019;drugs_weapons;63;563.0
1472;2019;person;176;1571.0
1472;2019;theft;171;1526.0
1472;2019;total;725;6471.0
1472;2019;vandalism;78;696.0
1472;2020;burglary;43;382.0
1472;2020;drugs_weapons;74;657.0
1472;2020;person;183;1624.0
1472;2020;theft;149;1322.0
1472;2020;total;837;7428.0
1472;2020;vandalism;63;559.0
1472;2021;burglary;69;611.0
1472;2021;drugs_weapons;57;505.0
1472;2021;person;193;1710.0
1472;2021;theft;195;1727.0
1472;2021;total;776;6874.0
1472;2021;vandalism;77;682.0
1472;2022;burglary;87;767.0
1472;2022;drugs_weapons;67;590.0
1472;2022;person;237;2090.0
1472;2022;theft;239;2108.0
1472;2022;total;988;8713.0
1472;2022;vandalism;114;1005.0
1472;2023;burglary;67;590.0
1472;2023;drugs_weapons;57;502.0
1472;2023;person;242;2129.0
1472;2023;theft;244;2147.0
1472;2023;total;911;8015.0
1472;2023;vandalism;113;994.0
1472;2024;burglary;113;996.0
1472;2024;drugs_weapons;144;1270.0
1472;2024;person;260;2292.0
1472;2024;theft;345;3042.0
1472;2024;total;1235;10889.0
1472;2024;vandalism;95;838.0
1472;2025;burglary;53;468.0
1472;2025;drugs_weapons;160;1412.0
1472;2025;person;322;2842.0
1472;2025;theft;191;1685.0
1472;2025;total;1084;9566.0
1472;2025;vandalism;70;618.0
1473;1996;burglary;147;1421.0
1473;1996;drugs_weapons;7;68.0
1473;1996;person;88;851.0
1473;1996;theft;420;4060.0
1473;1996;total;696;6729.0
1473;1996;vandalism;70;677.0
1473;1997;burglary;102;1003.0
1473;1997;drugs_weapons;7;69.0
1473;1997;person;127;1249.0
1473;1997;theft;444;4365.0
1473;1997;total;764;7511.0
1473;1997;vandalism;106;1042.0
1473;1998;burglary;104;1045.0
1473;1998;drugs_weapons;18;181.0
1473;1998;person;124;1246.0
1473;1998;theft;393;3948.0
1473;1998;total;704;7072.0
1473;1998;vandalism;76;763.0
1473;1999;burglary;91;936.0
1473;1999;drugs_weapons;36;370.0
1473;1999;person;108;1110.0
1473;1999;theft;370;3804.0
1473;1999;total;681;7001.0
1473;1999;vandalism;116;1193.0
1473;2000;burglary;156;1619.0
1473;2000;drugs_weapons;16;166.0
1473;2000;person;95;986.0
1473;2000;theft;601;6238.0
1473;2000;total;930;9653.0
1473;2000;vandalism;98;1017.0
1473;2001;burglary;107;1119.0
1473;2001;drugs_weapons;19;198.0
1473;2001;person;95;993.0
1473;2001;theft;476;4976.0
1473;2001;total;785;8206.0
1473;2001;vandalism;62;648.0
1473;2002;burglary;204;2157.0
1473;2002;drugs_weapons;30;317.0
1473;2002;person;93;983.0
1473;2002;theft;659;6968.0
1473;2002;total;1006;10636.0
1473;2002;vandalism;74;782.0
1473;2003;burglary;208;2208.0
1473;2003;drugs_weapons;78;829.0
1473;2003;person;114;1210.0
1473;2003;theft;680;7219.0
1473;2003;total;1178;12507.0
1473;2003;vandalism;95;1009.0
1473;2004;burglary;188;1994.0
1473;2004;drugs_weapons;32;339.0
1473;2004;person;129;1368.0
1473;2004;theft;575;6099.0
1473;2004;total;993;10532.0
1473;2004;vandalism;97;1029.0
1473;2005;burglary;145;1533.0
1473;2005;drugs_weapons;32;338.0
1473;2005;person;146;1544.0
1473;2005;theft;565;5974.0
1473;2005;total;1064;11250.0
1473;2005;vandalism;83;878.0
1473;2006;burglary;187;1985.0
1473;2006;drugs_weapons;47;499.0
1473;2006;person;161;1709.0
1473;2006;theft;468;4969.0
1473;2006;total;901;9566.0
1473;2006;vandalism;93;987.0
1473;2007;burglary;193;2059.0
1473;2007;drugs_weapons;44;470.0
1473;2007;person;184;1963.0
1473;2007;theft;612;6530.0
1473;2007;total;1080;11524.0
1473;2007;vandalism;88;939.0
1473;2008;burglary;152;1632.0
1473;2008;drugs_weapons;77;827.0
1473;2008;person;203;2179.0
1473;2008;theft;488;5238.0
1473;2008;total;1096;11765.0
1473;2008;vandalism;126;1353.0
1473;2009;burglary;139;1502.0
1473;2009;drugs_weapons;66;713.0
1473;2009;person;202;2182.0
1473;2009;theft;511;5521.0
1473;2009;total;1112;12014.0
1473;2009;vandalism;119;1286.0
1473;2010;burglary;96;1045.0
