kommun;year;value
2181;2018;47680.728423
2181;2019;52756.384768
2181;2020;53670.93408
2181;2021;56649.248408
2181;2022;51268.121132
2181;2023;53996.401574
2181;2024;66236.757039
2181;2025;64747.298399
2182;2015;30012.953267
2182;2016;34572.791628
2182;2017;39123.574587
2182;2018;43905.097002
2182;2019;50582.693133
2182;2020;55991.369842
2182;2021;64053.800204
2182;2022;68568.691108
2182;2023;78129.053021
2182;2024;87768.547566
2182;2025;80067.37574
2183;2015;5168.647063
2183;2016;4157.48821
2183;2017;3730.997845
2183;2018;2474.676744
2183;2019;2200.758703
2183;2020;6323.995673
2183;2021;10304.152805
2183;2022;18465.294471
2183;2023;26189.142122
2183;2024;30545.555005
2183;2025;34554.616035
2184;2015;9187.288709
2184;2016;8914.823454
2184;2017;8462.768375
2184;2018;10673.203313
2184;2019;12069.986971
2184;2020;12656.017692
2184;2021;12968.259856
2184;2022;11723.970495
2184;2023;11522.24731
2184;2024;12907.775528
2184;2025;23380.466511
2260;2015;11165.701043
2260;2016;10613.796735
2260;2017;11364.662447
2260;2018;8991.499309
2260;2019;8691.498497
2260;2020;8278.127032
2260;2021;7819.235351
2260;2022;10996.171935
2260;2023;9648.699089
2260;2024;12521.782397
2260;2025;22758.444444
2262;2015;10042.808695
2262;2016;8951.478435
2262;2017;6772.268441
2262;2018;7388.372093
2262;2019;13389.954947
2262;2020;14668.54089
2262;2021;22608.491882
2262;2022;28773.459502
2262;2023;31865.564424
2262;2024;45408.024656
2262;2025;53272.373318
2280;2015;5175.217426
2280;2016;1181.685069
2280;2017;1200.23819
2280;2018;5175.159236
2280;2019;9500.496367
2280;2020;9579.079398
2280;2021;9580.801215
2280;2022;9413.441055
2280;2023;32512.655147
2280;2024;36950.724047
2280;2025;48200.509282
2281;2015;71103.28475
2281;2016;75020.879736
2281;2017;77294.737375
2281;2018;84622.862924
2281;2019;95507.677302
2281;2020;97683.152485
2281;2021;90101.928901
2281;2022;93299.634666
2281;2023;100945.85387
2281;2024;108279.309022
2281;2025;114578.07037
2282;2015;7820.469524
2282;2016;7387.452492
2282;2017;7116.335304
2282;2018;9057.373935
2282;2019;8822.557707
2282;2020;16792.588099
2282;2021;12857.706193
2282;2022;11302.558088
2282;2023;8778.344961
2282;2024;9694.357098
2282;2025;20857.561817
2283;2015;21062.98337
2283;2016;40809.483019
2283;2017;41221.675377
2283;2018;41791.076923
2283;2019;48945.611285
2283;2020;56153.931751
2283;2021;58791.37876
2283;2022;59728.076284
2283;2023;59794.795659
2283;2024;62178.571429
2283;2025;62317.785864
2284;2015;47288.45185
2284;2016;47554.713745
2284;2017;47412.030852
2284;2018;52186.007952
2284;2019;53751.276831
2284;2020;50512.390919
2284;2021;51211.400319
2284;2022;51401.587559
2284;2023;57408.774649
2284;2024;53254.69401
2284;2025;53859.22874
2303;2015;46799.331725
2303;2016;49942.012927
2303;2017;49738.978692
2303;2018;50261.837919
2303;2019;47373.769871
2303;2020;47875.384025
2303;2021;47426.103647
2303;2022;48749.130267
2303;2023;59955.793574
2303;2024;59866.303925
2303;2025;64573.369565
2305;2015;34098.063517
2305;2016;30871.226124
2305;2017;30085.063836
2305;2018;29970.043915
2305;2019;31644.013973
2305;2020;31940.948067
2305;2021;34344.777328
2305;2022;41210.321324
2305;2023;40122.479095
2305;2024;38983.595692
2305;2025;53533.277311
2309;2015;12850.862361
2309;2016;17240.719531
2309;2017;17147.068677
2309;2018;18027.594562
2309;2019;20645.863958
2309;2020;19194.964793
2309;2021;16959.288692
2309;2022;16815.284574
2309;2023;25394.998397
2309;2024;42463.265306
2309;2025;57954.226021
2313;2015;1619.364754
2313;2016;1649.673977
2313;2017;2707.488763
2313;2018;3519.183115
2313;2019;3946.833262
2313;2020;3939.415042
2313;2021;4392.138063
2313;2022;4773.098184
2313;2023;5738.684424
2313;2024;5604.554114
2313;2025;6336.848863
2321;2015;8909.899785
2321;2016;9005.411255
2321;2017;8725.683351
2321;2018;8827.912221
2321;2019;20632.898439
2321;2020;37085.152295
2321;2021;51446.499878
2321;2022;87244.282238
2321;2023;84472.079589
2321;2024;83469.313795
2321;2025;89600.469851
2326;2015;15487.770193
2326;2016;15613.755119
2326;2017;16166.947487
2326;2018;16126.250528
2326;2019;15877.637728
2326;2020;16961.657303
2326;2021;17817.939734
2326;2022;17365.105909
2326;2023;17523.94958
2326;2024;24017.726505
2326;2025;27030.063514
2361;2015;5957.902943
2361;2016;6900.784314
2361;2017;8194.800079
2361;2018;9064.255445
2361;2019;13405.351833
2361;2020;20187.388282
2361;2021;23350.701997
2361;2022;24306.627393
2361;2023;41625.924101
2361;2024;59970.22113
2361;2025;78882.277355
2380;2015;66287.623227
2380;2016;76157.178719
2380;2017;79988.977812
2380;2018;76447.451247
2380;2019;76695.887361
2380;2020;76566.648433
2380;2021;81878.676699
2380;2022;88263.60602
2380;2023;104504.462015
2380;2024;124377.352683
2380;2025;135239.828826
2401;2015;17867.422096
2401;2016;14827.818284
2401;2017;11899.056737
2401;2018;13257.516156
2401;2019;17829.623408
2401;2020;20217.78278
2401;2021;19966.760563
2401;2022;21828.332862
2401;2023;20822.693019
2401;2024;22100.547393
2401;2025;26769.876901
2403;2015;31404.402772
2403;2016;31112.876936
2403;2017;30882.49694
2403;2018;30074.285714
2403;2019;36289.86711
2403;2020;41500.209468
2403;2021;45801.25261
2403;2022;71936.340641
2403;2023;71768.313458
2403;2024;135220.008478
2403;2025;178067.468844
2404;2015;749.953454
2404;2016;341.769813
2404;2017;332.594235
2404;2018;321.927888
2404;2019;313.479624
2404;2020;1808.386509
2404;2021;1693.333333
2404;2022;3133.902616
2404;2023;4716.1692
2404;2024;4613.808381
2404;2025;7944.106253
2409;2015;5907.546891
2409;2016;2157.134434
2409;2017;3552.771226
2409;2018;4155.279503
2409;2019;7953.312583
2409;2020;11256.965027
2409;2021;11742.116121
2409;2022;12594.022784
2409;2023;7788.724036
2409;2024;13516.591928
2409;2025;21295.375284
2417;2015;7310.105364
2417;2016;8585.454545
2417;2017;9743.759178
2417;2018;10085.490962
2417;2019;10081.786252
2417;2020;9575.918885
2417;2021;9170.234198
2417;2022;13487.458829
2417;2023;15111.111111
2417;2024;17196.320565
2417;2025;17090.789819
2418;2015;47924.412995
2418;2016;53734.516129
2418;2017;55603.894031
2418;2018;55744.714926
2418;2019;58380.378096
2418;2020;57384.259259
2418;2021;64547.791694
2418;2022;66753.049786
2418;2023;66571.906355
2418;2024;67633.018231
2418;2025;85874.913853
2421;2015;25836.446239
2421;2016;28019.49483
2421;2017;28765.503219
2421;2018;29073.917456
2421;2019;32709.159262
2421;2020;41128.56162
2421;2021;41811.811295
2421;2022;40738.994258
2421;2023;39924.568582
2421;2024;39412.408105
2421;2025;43027.963197
2422;2015;38775.437202
2422;2016;37067.455621
2422;2017;36570.349762
2422;2018;35589.214909
2422;2019;26893.129771
2422;2020;27931.613432
2422;2021;33710.97561
2422;2022;41332.101806
2422;2023;26547.130289
2422;2024;25946.966483
2422;2025;25139.288738
2425;2015;31589.781022
2425;2016;31756.160353
2425;2017;34648.904006
2425;2018;36073.208723
2425;2019;35542.140337
2425;2020;39228.983187
2425;2021;38988.613257
2425;2022;37846.663904
2425;2023;34401.02608
2425;2024;55324.324324
2425;2025;94386.434627
2460;2015;30718.259048
2460;2016;30477.055779
2460;2017;30462.967183
2460;2018;30987.706318
2460;2019;30974.752029
2460;2020;47794.042459
